sex,workclass,education,marital.status,occupation,race,relationship,capital.gain,capital.loss,hours.per.week,age,income
 Female, Private, HS-grad, Widowed, Exec-managerial, White, Not-in-family,0,0,40,61, <=50K
 Male, Private, 11th, Never-married, Craft-repair, White, Not-in-family,0,0,40,25, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,26, <=50K
 Female, Private, Bachelors, Never-married, Adm-clerical, White, Not-in-family,0,0,40,43, <=50K
 Male, Private, 7th-8th, Never-married, Craft-repair, White, Not-in-family,0,0,45,17, <=50K
 Female, Local-gov, Masters, Divorced, Prof-specialty, Black, Unmarried,9562,0,40,43, >50K
 Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Husband,3471,0,40,73, <=50K
 Female, Local-gov, Some-college, Divorced, Machine-op-inspct, White, Own-child,0,0,40,46, <=50K
 Male, Private, Some-college, Never-married, Other-service, White, Own-child,0,0,20,19, <=50K
 Male, Private, HS-grad, Divorced, Machine-op-inspct, White, Not-in-family,0,0,40,37, <=50K
 Male, Private, Some-college, Married-civ-spouse, Adm-clerical, White, Husband,0,0,40,26, <=50K
 Male, Private, HS-grad, Divorced, Sales, White, Own-child,0,1876,40,47, <=50K
 Male, Local-gov, Masters, Never-married, Prof-specialty, White, Not-in-family,0,0,40,47, <=50K
 Male, Private, Bachelors, Never-married, Prof-specialty, White, Not-in-family,0,0,40,29, <=50K
 Female, Private, HS-grad, Never-married, Adm-clerical, White, Not-in-family,0,0,40,29, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Own-child,0,0,55,33, <=50K
 Male, Private, HS-grad, Never-married, Transport-moving, White, Other-relative,0,0,40,20, <=50K
 Female, Private, 10th, Married-civ-spouse, Craft-repair, Other, Wife,0,0,48,28, <=50K
 Male, Private, Bachelors, Never-married, Prof-specialty, White, Not-in-family,0,0,45,26, <=50K
 Male, State-gov, Masters, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,41, <=50K
 Male, Private, 7th-8th, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,67, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Sales, White, Husband,0,0,50,43, <=50K
 Male, Private, 9th, Married-civ-spouse, Handlers-cleaners, White, Husband,0,0,46,35, <=50K
 Female, Private, 12th, Never-married, Other-service, White, Own-child,0,0,25,18, <=50K
 Male, State-gov, Some-college, Divorced, Adm-clerical, White, Not-in-family,0,0,40,55, <=50K
 Female, Private, HS-grad, Divorced, Machine-op-inspct, Black, Own-child,0,0,40,44, <=50K
 Female, Private, HS-grad, Widowed, Priv-house-serv, White, Not-in-family,0,0,15,64, <=50K
 Male, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, White, Husband,0,0,75,34, <=50K
 Male, Private, Some-college, Married-civ-spouse, Sales, White, Husband,0,0,60,38, >50K
 Female, Private, HS-grad, Never-married, Other-service, White, Own-child,0,0,8,25, <=50K
 Male, Private, Some-college, Never-married, Transport-moving, Black, Own-child,0,0,40,21, <=50K
 Male, Private, 1st-4th, Married-civ-spouse, Other-service, White, Husband,0,0,53,37, <=50K
 Female, Private, Some-college, Divorced, Sales, White, Unmarried,0,0,40,39, <=50K
 Female, Private, Some-college, Divorced, Adm-clerical, White, Not-in-family,0,0,50,34, <=50K
 Female, Private, Bachelors, Never-married, Exec-managerial, White, Not-in-family,0,0,45,23, <=50K
 Male, Private, Some-college, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,54, >50K
 Male, Self-emp-inc, Masters, Separated, Exec-managerial, White, Not-in-family,0,0,70,49, >50K
 Female, Private, HS-grad, Married-civ-spouse, Adm-clerical, White, Wife,0,0,40,25, <=50K
 Male, Private, Assoc-acdm, Married-civ-spouse, Sales, White, Husband,0,0,50,51, <=50K
 Male, Private, HS-grad, Never-married, Farming-fishing, White, Unmarried,0,0,35,29, <=50K
 Female, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Black, Wife,0,0,48,27, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Priv-house-serv, White, Other-relative,0,0,40,53, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,55,68, >50K
 Male, Private, HS-grad, Married-civ-spouse, Sales, White, Husband,0,0,40,56, >50K
 Male, Private, Doctorate, Never-married, Prof-specialty, White, Not-in-family,0,0,40,30, <=50K
 Female, Private, HS-grad, Divorced, Sales, Amer-Indian-Eskimo, Unmarried,0,0,48,24, <=50K
 Female, Private, 9th, Widowed, Prof-specialty, White, Unmarried,0,0,25,70, <=50K
 Female, Private, Some-college, Never-married, Sales, White, Own-child,0,0,40,24, <=50K
 Female, Private, Assoc-acdm, Widowed, Prof-specialty, White, Not-in-family,0,0,20,74, <=50K
 Female, Private, Some-college, Never-married, Prof-specialty, White, Not-in-family,0,0,25,23, <=50K
 Male, Local-gov, Masters, Married-civ-spouse, Exec-managerial, White, Husband,0,0,55,41, <=50K
 Female, Private, HS-grad, Never-married, Sales, White, Own-child,0,0,19,45, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,35, <=50K
 Male, Private, HS-grad, Never-married, Handlers-cleaners, White, Not-in-family,0,0,40,21, <=50K
 Female, Private, 11th, Separated, Adm-clerical, Black, Unmarried,0,0,25,45, <=50K
 Female, Private, 11th, Never-married, Sales, White, Not-in-family,0,0,30,18, <=50K
 Male, Private, Bachelors, Never-married, Priv-house-serv, White, Not-in-family,0,0,25,49, <=50K
 Female, Private, Assoc-voc, Separated, Prof-specialty, White, Own-child,0,0,36,49, <=50K
 Male, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,37,45, <=50K
 Male, Private, HS-grad, Never-married, Handlers-cleaners, Asian-Pac-Islander, Other-relative,0,0,40,27, <=50K
 Male, Private, Some-college, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander, Husband,0,0,40,28, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,45,35, >50K
 Male, Private, Some-college, Never-married, Machine-op-inspct, White, Not-in-family,0,0,40,33, <=50K
 Male, Private, 11th, Married-civ-spouse, Sales, White, Husband,0,0,35,35, <=50K
 Male, Private, HS-grad, Never-married, Craft-repair, White, Other-relative,0,0,40,19, <=50K
 Female, Private, Some-college, Never-married, Other-service, White, Not-in-family,0,0,28,33, <=50K
 Male, Private, HS-grad, Divorced, Sales, Amer-Indian-Eskimo, Not-in-family,14084,0,40,28, >50K
 Female, Private, Some-college, Married-spouse-absent, Adm-clerical, White, Not-in-family,0,0,40,49, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Husband,0,2603,32,61, <=50K
 Male, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, White, Husband,0,0,25,39, <=50K
 Female, Private, HS-grad, Separated, Adm-clerical, White, Unmarried,0,0,40,22, <=50K
 Male, Private, 10th, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,42, <=50K
 Male, Private, Some-college, Never-married, Adm-clerical, White, Own-child,0,0,40,22, <=50K
 Male, Private, HS-grad, Never-married, Craft-repair, White, Own-child,0,0,40,18, <=50K
 Male, Local-gov, 9th, Widowed, Handlers-cleaners, White, Unmarried,0,2231,40,49, >50K
 Male, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,33, >50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,45,28, <=50K
 Male, Private, 7th-8th, Married-spouse-absent, Prof-specialty, White, Other-relative,0,0,35,42, <=50K
 Male, Private, Some-college, Never-married, Other-service, White, Own-child,2176,0,25,20, <=50K
 Male, Local-gov, Some-college, Married-civ-spouse, Protective-serv, White, Husband,0,0,48,50, <=50K
 Male, Private, Some-college, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,32, >50K
 Female, Federal-gov, HS-grad, Separated, Handlers-cleaners, White, Unmarried,0,0,40,31, <=50K
 Male, Private, Assoc-voc, Never-married, Other-service, Black, Not-in-family,0,0,40,29, <=50K
 Male, Federal-gov, Some-college, Married-civ-spouse, Other-service, White, Husband,0,0,40,46, <=50K
 Male, Self-emp-inc, Doctorate, Never-married, Prof-specialty, White, Not-in-family,0,0,77,32, <=50K
 Female, Private, HS-grad, Widowed, Adm-clerical, White, Unmarried,0,0,24,61, <=50K
 Male, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, White, Husband,0,0,55,43, <=50K
 Female, Private, HS-grad, Never-married, Handlers-cleaners, White, Not-in-family,0,0,40,35, <=50K
 Male, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,39, <=50K
 Male, Private, 11th, Never-married, Prof-specialty, White, Own-child,0,0,35,18, <=50K
 Male, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, White, Husband,0,0,60,42, <=50K
 Female, Private, Bachelors, Never-married, Prof-specialty, White, Not-in-family,0,0,40,23, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Sales, White, Husband,0,0,45,32, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Husband,0,0,85,52, >50K
 Male, Private, Assoc-acdm, Married-civ-spouse, Tech-support, White, Husband,0,0,40,36, >50K
 Male, Private, Some-college, Married-civ-spouse, Prof-specialty, White, Husband,0,0,50,38, >50K
 Female, Private, HS-grad, Widowed, Sales, White, Not-in-family,0,2444,72,50, >50K
 Male, Private, Assoc-acdm, Never-married, Prof-specialty, White, Own-child,0,0,40,23, <=50K
 Male, Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Husband,0,0,12,71, >50K
 Female, Private, HS-grad, Never-married, Other-service, Black, Other-relative,0,0,30,27, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,60,56, <=50K
 Male, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, White, Unmarried,0,0,40,28, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,45, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Wife,0,0,40,28, <=50K
 Male, Local-gov, Some-college, Married-civ-spouse, Protective-serv, White, Husband,0,0,40,28, <=50K
 Female, Private, Some-college, Never-married, Machine-op-inspct, White, Not-in-family,0,0,15,18, <=50K
 Male, Private, 7th-8th, Divorced, Handlers-cleaners, White, Not-in-family,0,0,40,62, <=50K
 Female, Private, 12th, Separated, Machine-op-inspct, White, Unmarried,0,0,40,35, <=50K
 Male, Private, 10th, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,60,39, <=50K
 Male, Private, Some-college, Never-married, Adm-clerical, Black, Not-in-family,0,0,20,24, <=50K
 Male, Private, 9th, Divorced, Farming-fishing, Black, Not-in-family,0,0,40,58, <=50K
 Male, Private, HS-grad, Divorced, Sales, White, Not-in-family,0,0,40,48, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,50,57, >50K
 Male, Private, Bachelors, Married-civ-spouse, Sales, White, Husband,0,0,60,31, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Sales, White, Husband,0,0,40,25, <=50K
 Female, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Wife,15024,0,36,34, >50K
 Male, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, White, Husband,0,0,72,29, <=50K
 Female, Private, Assoc-acdm, Divorced, Exec-managerial, Black, Unmarried,0,0,40,38, <=50K
 Female, Private, Some-college, Never-married, Other-service, White, Own-child,0,0,40,21, <=50K
 Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, White, Husband,0,0,70,34, <=50K
 Female, Private, Bachelors, Never-married, Sales, White, Unmarried,0,0,32,50, <=50K
 Female, Private, HS-grad, Divorced, Prof-specialty, Black, Unmarried,0,0,40,50, <=50K
 Female, Federal-gov, Assoc-voc, Divorced, Exec-managerial, Black, Unmarried,0,0,45,49, <=50K
 Male, Private, Bachelors, Never-married, Prof-specialty, White, Not-in-family,0,0,70,30, <=50K
 Male, State-gov, Masters, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Husband,0,0,20,29, <=50K
 Male, State-gov, Some-college, Never-married, Adm-clerical, Other, Not-in-family,0,0,20,22, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Husband,0,0,50,42, <=50K
 Male, Private, Some-college, Never-married, Prof-specialty, White, Own-child,0,0,40,19, <=50K
 Female, Private, Some-college, Divorced, Other-service, White, Unmarried,0,0,48,31, <=50K
 Male, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,21,42, <=50K
 Male, Private, Some-college, Never-married, Other-service, White, Own-child,0,0,20,20, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,51, <=50K
 Male, Private, 10th, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,50, >50K
 Male, Self-emp-inc, 9th, Never-married, Craft-repair, White, Own-child,0,0,40,27, <=50K
 Male, Private, 11th, Never-married, Other-service, White, Not-in-family,0,0,40,26, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,61, >50K
 Male, Private, Some-college, Never-married, Protective-serv, White, Own-child,0,0,40,20, <=50K
 Male, Private, Some-college, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,51, >50K
 Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,52, <=50K
 Male, Private, HS-grad, Divorced, Adm-clerical, White, Not-in-family,0,0,38,33, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Adm-clerical, Asian-Pac-Islander, Husband,0,0,60,31, <=50K
 Female, Private, Some-college, Married-civ-spouse, Other-service, White, Wife,0,0,40,24, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,56, <=50K
 Male, Private, Some-college, Never-married, Prof-specialty, White, Own-child,0,0,40,19, <=50K
 Male, Private, 11th, Married-civ-spouse, Craft-repair, White, Husband,3942,0,50,29, <=50K
 Female, Private, HS-grad, Never-married, Sales, White, Other-relative,1055,0,30,18, <=50K
 Male, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Black, Husband,0,0,50,43, <=50K
 Male, State-gov, Doctorate, Married-spouse-absent, Prof-specialty, White, Unmarried,25236,0,64,43, >50K
 Male, Private, HS-grad, Married-civ-spouse, Adm-clerical, White, Husband,0,0,40,21, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Adm-clerical, White, Wife,0,0,40,51, <=50K
 Female, Private, 11th, Married-civ-spouse, Prof-specialty, White, Other-relative,0,0,39,20, <=50K
 Male, Private, Some-college, Married-civ-spouse, Transport-moving, White, Husband,0,0,65,41, >50K
 Male, State-gov, Some-college, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,45, >50K
 Female, Private, HS-grad, Never-married, Other-service, White, Not-in-family,0,0,30,20, <=50K
 Female, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Wife,0,0,60,28, >50K
 Female, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White, Wife,15024,0,40,50, >50K
 Male, Private, Bachelors, Divorced, Craft-repair, White, Not-in-family,0,0,40,47, <=50K
 Male, Self-emp-not-inc, 7th-8th, Widowed, Farming-fishing, White, Not-in-family,0,0,35,80, <=50K
 Female, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, White, Wife,0,0,35,47, <=50K
 Male, Private, Some-college, Never-married, Prof-specialty, White, Own-child,0,0,84,19, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Sales, White, Husband,0,0,50,45, <=50K
 Male, Private, 11th, Never-married, Handlers-cleaners, White, Own-child,0,0,12,17, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,50,37, <=50K
 Female, Private, Some-college, Never-married, Machine-op-inspct, White, Not-in-family,0,0,40,27, <=50K
 Male, Private, 12th, Never-married, Other-service, White, Own-child,0,0,16,17, <=50K
 Male, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, White, Own-child,0,0,40,18, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, White, Husband,0,0,40,57, <=50K
 Female, Private, HS-grad, Separated, Adm-clerical, White, Unmarried,0,0,40,26, <=50K
 Female, Private, Masters, Never-married, Exec-managerial, White, Own-child,0,0,40,26, <=50K
 Male, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,45,36, >50K
 Male, Private, HS-grad, Married-civ-spouse, Farming-fishing, White, Husband,0,0,80,51, >50K
 Male, Private, Some-college, Never-married, Other-service, White, Not-in-family,0,0,40,38, <=50K
 Male, Private, 5th-6th, Married-civ-spouse, Prof-specialty, White, Husband,0,0,20,77, <=50K
 Male, Private, HS-grad, Never-married, Craft-repair, White, Not-in-family,0,0,40,51, >50K
 Male, Private, 11th, Never-married, Handlers-cleaners, White, Not-in-family,0,0,40,24, <=50K
 Male, Private, HS-grad, Divorced, Farming-fishing, White, Not-in-family,0,0,65,35, <=50K
 Male, Private, 10th, Divorced, Prof-specialty, White, Not-in-family,0,0,99,35, <=50K
 Male, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,15024,0,40,51, >50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,28, >50K
 Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Husband,0,0,40,37, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,43, <=50K
 Male, Private, HS-grad, Never-married, Handlers-cleaners, White, Not-in-family,0,0,30,23, <=50K
 Female, Private, Bachelors, Married-civ-spouse, Sales, White, Wife,0,0,40,42, <=50K
 Female, Private, Some-college, Married-civ-spouse, Adm-clerical, White, Wife,0,0,40,58, >50K
 Female, Local-gov, HS-grad, Married-civ-spouse, Other-service, Black, Wife,0,0,20,52, <=50K
 Female, Private, HS-grad, Divorced, Sales, Amer-Indian-Eskimo, Not-in-family,0,0,50,29, <=50K
 Male, Private, Some-college, Married-civ-spouse, Craft-repair, White, Husband,0,0,60,27, <=50K
 Female, Private, Some-college, Never-married, Adm-clerical, Black, Own-child,0,0,40,28, <=50K
 Male, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Husband,7298,0,20,59, >50K
 Male, Private, HS-grad, Never-married, Handlers-cleaners, White, Own-child,0,0,40,28, <=50K
 Male, Private, Some-college, Never-married, Craft-repair, White, Not-in-family,0,0,40,24, <=50K
 Male, Private, 10th, Married-spouse-absent, Handlers-cleaners, White, Not-in-family,0,0,40,20, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,54, >50K
 Male, Private, HS-grad, Divorced, Other-service, White, Not-in-family,0,0,25,65, <=50K
